thread_id,application_reference,turn,sender,category,message_text
THR000035,LA027359,2,agent,loan_query,"Dear sir, This is regarding application LA027359. For a balance transfer of your gold loan we issue a foreclosure letter. The other bank pays the outstanding on your gold loan against that letter. Regards.
Best regards,
Kavita Joshi
Customer Service"
THR000035,LA027359,3,customer,loan_query,"Dear sir, How long does the foreclosure letter take? Is there a charge for the balance transfer?
Best regards,
Rohit Kulkarni"
THR000035,LA027359,4,agent,loan_query,"Hello, The foreclosure letter is issued within seven working days. There is no charge on a floating rate gold loan for a balance transfer."
THR000035,LA027359,5,customer,loan_query,"Hello, Please issue the foreclosure letter for my gold loan. Where will the letter be sent? https://loanserve.example.in/status"
THR000035,LA027359,6,agent,loan_query,"Dear madam, This is regarding application LA027359. REF851107 - The foreclosure letter will be sent to your registered email. A copy of the letter can also be collected from the branch. Thanks and regards.
Best regards,
Kavita Joshi
Customer Service"
THR000036,LA013811,1,customer,complaint,My reference is LA013811. TKT387717 - I have written about my vehicle loan three times and nobody has replied. This is the fourth time I am writing about the same issue. Thank you.
THR000036,LA013811,2,agent,complaint,"Dear sir, We are sorry that your earlier mails on the vehicle loan went unanswered. Your issue has been escalated to the service manager. https://loanserve.example.in/help/kyc Thank you."
THR000036,LA013811,3,customer,complaint,"Dear Sir REF357489 - Escalation is fine but I still have no answer on my vehicle loan. When will somebody actually reply with an answer?
--
Meera Nair
Customer"
THR000036,LA013811,4,agent,complaint,"Dear customer, This is regarding application LA013811. The service manager will call you on your registered number within three working days. The answer on your vehicle loan will be given on that call. Regards.
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more.
Thanks and regards,
Rahul Verma
LoanServe Support"
THR000037,LA020205,1,customer,kyc,"Hi team, My kyc is showing as incomplete on my home loan. The name printed on my salary slip does not match the name in your records. Thank you."
THR000037,LA020205,2,agent,kyc,"Hello, The name mismatch on your salary slip is the reason the kyc is incomplete. Please share a salary slip that carries the corrected name. Thank you.
Best regards,
Kavita Joshi
Customer Service"
THR000037,LA020205,3,customer,kyc,"CASE971897 - I have attached the corrected salary slip with the right name. Does anything else have to change for the kyc?
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000037,LA020205,4,agent,kyc,"Hello, The corrected salary slip has been received and sent for checking. Nothing else is pending on your kyc right now. Thanks and regards."
THR000037,LA020205,5,customer,kyc,Dear Sir How will I know when the kyc is marked complete?
THR000037,LA020205,6,agent,kyc,"This is regarding application LA020205. You will get an sms as soon as the kyc is marked complete. The kyc status also shows on your home loan application page. Thank you.
Best regards,
Kavita Joshi
Customer Service"
THR000038,LA018870,1,customer,payment_issue,"Good morning, I want to prepay Rs 50,000 on my personal loan. Does a part prepayment reduce the emi or the tenure? Thanks in advance."
THR000038,LA018870,2,agent,payment_issue,"Dear sir, SR784959 - A part prepayment of Rs 50,000 can reduce either the emi or the tenure on your personal loan. You have to tell us which of the two you want. Thanks and regards.
Best regards,
Suresh Iyer
Customer Service"
THR000038,LA018870,3,customer,payment_issue,CASE252129 - Please reduce the tenure and keep the emi as it is. Is there a prepayment charge on my personal loan? www.loanserve.example.in/upload
THR000038,LA018870,4,agent,payment_issue,"REF335140 - There is no prepayment charge on a floating rate personal loan. The tenure will reduce once the prepayment of Rs 50,000 is received.
Best regards,
Arjun Menon
Customer Service"
THR000039,LA001311,1,customer,loan_query,"Respected sir, My reference is LA001311. Is my vehicle loan eligible for a moratorium? My income has stopped for a few months and I cannot pay the emi. https://loanserve.example.in/status
--
Anita Desai
Customer"
THR000039,LA001311,2,agent,loan_query,"Dear madam, A moratorium on your vehicle loan is considered case by case. Interest keeps adding during the moratorium, so the tenure on your vehicle loan goes up. Regards.
Best regards,
Meera Nair
Customer Service"
THR000039,LA001311,3,customer,loan_query,"Dear madam, I understand that the tenure will go up. What do I have to submit to apply for the moratorium?"
THR000039,LA001311,4,agent,loan_query,"Dear madam, Please submit a written request along with proof of the income loss. The moratorium on your vehicle loan is decided within two working days. Thank you."
THR000040,LA029693,1,customer,complaint,My reference is LA029693. The branch told me one interest rate on my vehicle loan and the sanction letter shows a different rate. I was given wrong information at the branch. Thank you.
THR000040,LA029693,2,agent,complaint,"Dear madam, This is regarding application LA029693. We are sorry about the wrong information on your vehicle loan rate. The rate in the sanction letter is the rate that applies to your vehicle loan. www.loanserve.example.in/upload"
THR000040,LA029693,3,customer,complaint,"Dear madam, Then why was a lower rate quoted to me at the branch? I took the vehicle loan only because of the rate I was quoted. www.loanserve.example.in/upload"
THR000040,LA029693,4,agent,complaint,"Dear madam, The rate quoted to you was the card rate before your profile was scored. Your vehicle loan rate has been sent for review by the credit team. Thank you.
Best regards,
Vikram Rao
Customer Service"
THR000041,LA010495,1,customer,kyc,TKT955718 - My vehicle loan application is on hold. The income proof I uploaded was rejected. Can you tell me why the income proof was rejected?
THR000041,LA010495,2,agent,kyc,"Hello, The income proof was rejected because the address on it did not match your application. Please upload a fresh copy of the income proof from your registered login."
THR000041,LA010495,3,customer,kyc,Dear Sir I have uploaded the income proof again today. How many days does income proof verification take? Awaiting your response.
THR000041,LA010495,4,agent,kyc,"Your income proof is now under verification. A fresh income proof is normally verified within two working days. www.loanserve.example.in/upload Thanks and regards.
Best regards,
Suresh Iyer
Customer Service"
THR000041,LA010495,5,customer,kyc,"Dear madam, Will my vehicle loan sanction be delayed because the income proof was rejected once?
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more."
THR000041,LA010495,6,agent,kyc,"The vehicle loan sanction will move ahead as soon as the income proof is verified. No further delay is expected on your vehicle loan application. https://loanserve.example.in/help/kyc
On Mon, 12 May 2026, LoanServe Support wrote:
> Please share the document once more.
Thanks and regards,
Kavita Joshi
LoanServe Support"
THR000042,LA009824,1,customer,payment_issue,"Respected sir, My reference is LA009824. I want to change my emi date to the 5th of the month. My salary is credited late and the present emi date does not suit me."
THR000042,LA009824,2,agent,payment_issue,"This is regarding application LA009824. REF518751 - The emi date can be moved to the 5th from the next cycle. A fresh mandate is needed for the changed emi date. https://loanserve.example.in/status
Thanks and regards,
Suresh Iyer
LoanServe Support"
THR000042,LA009824,3,customer,payment_issue,Hi My reference is LA009824. SR468951 - Please go ahead with the change. Is there any charge for changing the emi date?
THR000042,LA009824,4,agent,payment_issue,"Hello, This is regarding application LA009824. TKT736727 - A charge of Rs 250 applies for changing the emi date. The new emi date takes effect from the next cycle. Regards.
Thanks and regards,
Meera Nair
LoanServe Support"
THR000043,LA021145,1,customer,loan_query,"Hi I already hold a vehicle loan with you. Am I eligible for a top up on the same vehicle loan? Regards.
Thanks and regards,
Suresh Iyer"
